order_id,customer_name,customer_email,customer_age,customer_city,address,purchase_date,category,product,quantity,unit_price,total_price,payment_method
e274b0fe-d97e-4624-a19f-ff108edcd77e,Margaret Howe,miguel29@example.org,45,Tokat,"33015 Stevens Expressway Suite 433, Lake Royside, WV 41427",2024-11-17,Pet Supplies,Cat Litter,4,2743.17,10972.68,Cash on Delivery
873fd605-01f4-4f28-bc58-cb2ac2f30cf7,Ryan Simpson,charles44@example.net,45,Ağrı,"887 Richard Manor, South Dorothy, NV 31035",2024-12-12,Tools & Hardware,Screwdriver,5,1168.59,5842.95,Bank Transfer
d683757c-d49d-4200-9e1a-da1890c13c23,Tanya Perkins,scott94@example.net,33,Aksaray,"362 Kenneth Isle Apt. 307, Jenkinsville, NY 25080",2024-10-07,Gardening,Seeds Pack,2,682.89,1365.78,Cash on Delivery
8e4ef6a6-a365-44c9-bef7-ca4a31971991,Austin Johnson,browndonald@example.org,46,Kayseri,"123 Molina Key Apt. 128, Murrayville, VI 24032",2024-05-28,Pet Supplies,Dog Food,5,2799.76,13998.8,Credit Card
72b8e7c5-7f5d-4709-a9ef-d80571e2719f,Sharon Morgan,heatherpotter@example.com,60,Diyarbakır,"403 Morgan Path Apt. 632, South Tammie, IN 10779",2024-11-28,Electronics,Camera,1,153.57,153.57,Debit Card
d164bb3a-8b2f-430e-9e2e-9103aa1c909b,Rebecca Gutierrez,jason26@example.org,21,Batman,"Unit 8939 Box 0600, DPO AE 30138",2024-10-23,Footwear,Boots,2,806.36,1612.72,Credit Card
de0c6973-f43e-4615-8db1-da3f0bc7f495,Joseph Taylor,ericwebb@example.com,43,Iğdır,"059 Bowman Creek, North Jorge, IN 98831",2024-03-22,Furniture,Coffee Table,5,334.36,1671.8,Cash on Delivery
c1d1ea17-7f1e-4794-bc70-304d8d9d4666,Jodi Petersen,vmcdonald@example.org,66,Rize,"30474 Vanessa Prairie, Erictown, HI 62816",2024-08-29,Office Supplies,Stapler,1,1333.43,1333.43,Debit Card
0f18ace4-227f-4a91-b9e8-9e2cf1b27068,Wendy Leon,charlespetersen@example.org,44,Erzurum,"2468 Reeves Mount Suite 074, Robertview, OH 91893",2024-08-20,Grocery,Pasta,5,2878.46,14392.3,Debit Card
e779654a-fc34-4350-8e2f-820e2f48c8aa,Kathy Reyes,zfleming@example.org,53,Yalova,"7232 Kimberly Station Suite 722, Sanchezland, AL 08947",2025-02-03,Home & Kitchen,Blender,4,852.42,3409.68,Cash on Delivery
98c7bc17-1f74-48bc-96b3-e4d64cdc169e,David Alexander Jr.,keithmccullough@example.org,40,Adıyaman,"1046 Ashley Coves Suite 359, Kennedyburgh, AK 21323",2024-09-24,Jewelry,Bracelet,1,915.11,915.11,Debit Card
bf7faaa7-36c0-4534-adf9-ba3e57b30bcb,Sean Griffin,yjackson@example.com,68,Giresun,"4291 Norris Turnpike Suite 038, South Elizabethchester, OK 53368",2025-02-02,Beauty,Shampoo,3,1092.69,3278.07,Bank Transfer
4a510923-4466-4b3e-a62b-6746b515619b,Andrea Mann,hansenandrea@example.org,68,Ağrı,"35828 Scott Plain Apt. 266, Port Angelaburgh, GU 25789",2024-03-29,Gardening,Seeds Pack,1,2916.39,2916.39,Bank Transfer
29d69c75-031a-4f6f-9a1e-afb434b0b12e,Jack Martinez,smithchristopher@example.com,42,Aksaray,"62661 Paula Grove, Lake Selenafurt, NE 23717",2024-06-24,Books,Novel,4,2133.36,8533.44,Debit Card
15c1e514-6ca7-4269-bd52-8105ac6ac260,Sara Lin,zdavis@example.net,19,Erzurum,"621 Anthony Causeway Suite 392, Phillipsfort, IA 55330",2024-11-13,Music,Sheet Music,2,1479.27,2958.54,Cash on Delivery
053b0ce6-af3a-47d1-9edb-608bc212c594,Anne Bentley,stephaniemendez@example.com,43,Giresun,"988 Savage Estates Suite 382, West Laura, ID 57040",2024-05-15,Pet Supplies,Cat Litter,2,2286.37,4572.74,PayPal
8321acc7-278f-45a6-a346-8c05db7bc4f0,Allison Martin,jhanson@example.net,29,Şanlıurfa,"704 Anna Unions Suite 842, Aaronland, IN 23578",2024-09-12,Pet Supplies,Pet Shampoo,3,2513.42,7540.26,Bank Transfer
0f51a81a-6f6c-4c7c-a43a-d0b5e2ceffe1,Donna Morse,ryangutierrez@example.com,38,Tekirdağ,"00819 Jonathan Crossroad, North Morgantown, WY 68034",2024-07-05,Travel Accessories,Travel Adapter,1,2977.08,2977.08,Bank Transfer
da35cd34-09bf-4491-b66a-98531d04e214,Sheila Cox,krista57@example.com,47,Bingöl,"Unit 8146 Box 8289, DPO AP 76546",2024-12-10,Grocery,Bread,1,1127.55,1127.55,Debit Card
0086a1f0-ae55-486f-a9b0-8ad7a26d62b9,Tanner Jones PhD,rebeccazavala@example.org,27,Gaziantep,"USCGC Austin, FPO AP 93023",2024-09-16,Baby Products,Baby Lotion,2,2584.48,5168.96,PayPal
94574fd7-dda4-41af-9502-d2a4d09bb6bc,Tammy Williams,erincharles@example.com,64,Kocaeli,"28604 Steven Summit Suite 226, West Samantha, HI 13021",2024-10-16,Tools & Hardware,Wrench Set,1,1692.66,1692.66,Bank Transfer
2c39f574-87c7-4efd-8c72-8049794f175d,Janice Ward,tgreen@example.com,47,Konya,"459 Miller Vista, Lake Brian, ME 27337",2024-04-03,Books,Comics,4,724.63,2898.52,Credit Card
d890f738-434d-45c1-81e4-873cc4e9c027,Michael Elliott,desireecontreras@example.org,51,Bingöl,"90118 Jordan Walk Suite 951, Jonesfort, MP 11230",2024-09-15,Music,Sheet Music,3,1173.53,3520.59,PayPal
f02d0e6c-e2d8-459c-8d6b-a5d805d54cd4,Mrs. Brandy Garza,thomas62@example.com,64,Hakkari,"5594 Edgar Landing Apt. 121, Lake Harold, VA 47629",2025-03-05,Books,Biography,1,249.03,249.03,Bank Transfer
e8add4cb-17df-4b35-b6c5-cbe1750528f8,Sharon Johnson,georgepeterson@example.net,39,Tunceli,"699 Chris Vista, Elliottberg, NV 37766",2024-08-28,Automotive,Air Freshener,4,1177.08,4708.32,Credit Card
ae3139b9-e1fd-4e90-ab47-e3ffd3308fee,Nathaniel Murphy,phenderson@example.com,25,Şırnak,"929 Williams Crossing Apt. 591, Port Allen, ID 82590",2025-02-11,Office Supplies,Pen Set,5,1653.71,8268.55,Bank Transfer
5b702484-df1d-4765-bfe9-c28c6e5242c0,Stanley Scott,angelicaandrews@example.org,40,Bitlis,"11108 Murray Ridge, Port Melissa, AR 75402",2025-03-20,Travel Accessories,Packing Cubes,2,1886.44,3772.88,Debit Card
7d25b1e0-f5ec-400c-8a42-df5482ad7d56,Michaela Cruz,wlynch@example.org,33,Çankırı,"80829 Angela Meadows Apt. 127, Jacobsmouth, WV 17144",2025-01-17,Travel Accessories,Travel Adapter,4,1128.73,4514.92,PayPal
6caf9561-902d-46f4-97e0-57436cd59fee,Shawn Lee,carrie54@example.com,60,Zonguldak,"Unit 7661 Box 4762, DPO AP 24362",2024-04-26,Office Supplies,Stapler,1,1726.0,1726.0,Credit Card
6fe942cd-4475-4fb9-9133-3e6403017185,John Bradley,michael60@example.net,57,Bingöl,"142 Rachel Plains, Thomasfurt, DE 56474",2025-03-08,Tools & Hardware,Wrench Set,3,2473.04,7419.12,Cash on Delivery
a95ed711-58c8-4e30-abb7-41f31bb47579,Catherine Mitchell,ununez@example.net,26,Hatay,"212 Laura Extension Suite 656, Jacksonton, AZ 83739",2024-05-04,Music,Sheet Music,5,2529.96,12649.8,Bank Transfer
ccbe2c8b-eb4b-4f22-a328-85c8db41e326,Samantha Baxter,cindybennett@example.org,57,Afyonkarahisar,"60634 Mcfarland View Suite 832, South Christinafurt, DE 41098",2024-11-07,Grocery,Eggs,1,1911.36,1911.36,Bank Transfer
bb6781ed-ed79-4d01-8f9f-3289f36b62b9,Timothy Young,hchoi@example.net,18,Sakarya,"448 James Ways Apt. 883, Lake Jesseburgh, NH 09680",2024-08-12,Furniture,Bed Frame,5,266.71,1333.55,Debit Card
dafbcdfc-c0a0-4483-9dcc-373e547f48ac,Edwin Patterson,davisgavin@example.com,45,Kırklareli,"6594 Sabrina Mall Suite 527, Catherinechester, MI 44868",2024-11-02,Books,Novel,1,952.3,952.3,Debit Card
b3d298b9-3a52-4a5c-bac7-91f9ddf78739,William Smith,moorestacey@example.net,18,Kırıkkale,"027 Howell Square Suite 964, South Andrew, KY 62080",2024-08-23,Beauty,Shampoo,2,2985.07,5970.14,Cash on Delivery
d0228b7c-6780-4d15-b0a0-44a33c2a5271,Andrew Mora,aprilsmith@example.net,57,Konya,"3857 Cisneros Land Apt. 795, West Maryhaven, MD 58560",2024-05-22,Tools & Hardware,Wrench Set,5,651.7,3258.5,Bank Transfer
4663587d-1a1c-42cb-84d7-1e0da8e74e66,Eric Ortiz,tsantos@example.com,52,Osmaniye,"2414 Alexander Brooks, Port Jennamouth, MP 57362",2024-09-15,Baby Products,Baby Diapers,2,2456.65,4913.3,Debit Card
78ebf19a-3d78-40d0-8b15-9a5794ee8bbf,Susan Gilmore,bkidd@example.net,44,Aydın,"890 Stevenson Fork, West Richard, NV 74124",2024-04-20,Furniture,Coffee Table,3,2290.71,6872.13,PayPal
e056f9d2-6563-46d5-a8b2-e7422e5a73f5,Carl Oliver,zmyers@example.com,53,Konya,"53895 Myers Drives, New Tamishire, PA 33211",2024-07-18,Baby Products,Baby Diapers,1,148.28,148.28,Bank Transfer
59d9c402-34f1-489a-89f9-11510dcad37d,Sheri Miller,davischristina@example.com,66,Yozgat,"319 Kelly Point Apt. 944, Kirktown, WA 84524",2024-10-30,Footwear,Sandals,3,2810.65,8431.95,Credit Card
e2f0d099-5cf3-4c02-b7b4-60f8a5b6551e,Danielle Trevino,hbenton@example.org,34,Sivas,"403 Joshua Viaduct Apt. 006, Morganfort, NC 19681",2024-07-10,Pet Supplies,Dog Food,3,166.06,498.18,Cash on Delivery
556a9c34-880d-4ead-ad36-8d852f282430,Cody Mcbride,christinebell@example.org,40,Mersin,"97427 Pamela Mall Suite 193, Port Michelle, TX 95895",2025-01-12,Automotive,Tire Cleaner,3,1282.39,3847.17,Credit Card
445f0cdf-154e-4798-aef9-58662a7a9914,Phyllis Morgan,qdavis@example.com,30,Zonguldak,"48621 Burns Estates Suite 689, Stevensview, MT 56043",2024-11-08,Sports,Dumbbells,2,2980.03,5960.06,Cash on Delivery
ff85d60f-d117-4dd8-bc19-53b675f06ebe,Andrew Adams,julie45@example.net,65,Diyarbakır,"257 Thompson Port, Michaelburgh, NH 60693",2024-09-23,Travel Accessories,Luggage,1,341.09,341.09,Cash on Delivery
55b03dbb-c837-4147-a05c-677b6b58dd18,Mark Wong,kathleendunn@example.net,69,Bayburt,"PSC 9218, Box 1062, APO AA 09970",2024-12-22,Grocery,Milk,2,2941.68,5883.36,Cash on Delivery
0d5618af-ad94-4592-9402-8d9840723abf,Anna Compton,wyatttara@example.net,63,Trabzon,"746 Brown Mews, Davishaven, MH 87260",2024-06-16,Sports,Dumbbells,3,1648.88,4946.64,PayPal
daa1eff8-0e4d-4ed9-913b-59177832dbe2,Heather Gonzalez,whitneyelizabeth@example.com,35,Ağrı,"60199 Joel Street, West Elizabethmouth, MT 61490",2025-03-12,Toys,Action Figure,1,1026.82,1026.82,PayPal
4559de73-ad37-44d8-972a-5ea8e4ab9716,Mary Gibson,jessica59@example.org,52,Aydın,"USNV Page, FPO AA 45836",2024-07-06,Toys,Board Game,5,2462.21,12311.05,Credit Card
aae3a8d2-fe83-47b5-8be7-2312bfea553e,Rebecca Rose,ashleyprice@example.net,34,Van,"7709 Cortez Valley Apt. 497, Jenniferside, KY 49424",2024-06-14,Grocery,Milk,2,1722.37,3444.74,Debit Card
984173fa-3895-4143-9ce3-8388da8fe6f3,Cassandra Garcia,greenluis@example.com,52,Artvin,"443 Everett Meadows Apt. 710, North Austin, AL 05513",2024-04-06,Automotive,Air Freshener,5,1672.84,8364.2,Debit Card
c33f6bbf-dfc4-408f-bc92-98dd419f1f61,Melody James,imorales@example.org,27,Sakarya,"63368 Blevins Cliff, Port Lauren, OH 32942",2024-09-08,Gardening,Plant Pot,4,2061.22,8244.88,Cash on Delivery
b78ca2f8-e951-43c9-8d19-4691be333b8e,Stephanie Adams,reynoldsjeremy@example.org,27,Niğde,"661 Michael Mission, Timothyfort, MH 42115",2024-04-06,Electronics,Tablet,3,1396.85,4190.55,PayPal
f08d1f14-5f32-4d85-bb08-e638ac6ca13d,Stephanie Walsh,katherinerobinson@example.org,37,Elazığ,"Unit 9345 Box 3958, DPO AA 98993",2024-08-24,Music,Drumsticks,2,503.47,1006.94,Debit Card
79d868cd-a38e-4b30-bcb3-66338719f1a7,Elaine Perez,toddjames@example.net,38,Erzurum,"USS Hooper, FPO AP 70808",2024-10-09,Toys,Lego,5,2149.87,10749.35,Debit Card
d4c73bc5-d758-4ad9-9854-241d7ff9c472,Joshua Odonnell,santiagomark@example.net,66,Diyarbakır,"55163 David Curve, North Rachelchester, MD 63882",2024-10-25,Tools & Hardware,Wrench Set,1,2581.1,2581.1,Debit Card
168d0a13-890a-43bb-96c2-bd466e91d78b,Erica Harris,ecraig@example.org,29,Edirne,"7725 Andrea Square, Jacobport, AZ 11947",2024-07-11,Office Supplies,File Folder,1,389.42,389.42,Credit Card
b8547a60-c061-4ad0-bfb8-39a7f6c1046c,Dr. John Cook,jsmith@example.com,22,Bilecik,"1057 Katie Road Apt. 175, Alyssahaven, MO 22544",2024-09-12,Books,Science Book,4,101.49,405.96,Bank Transfer
803bddf2-6d4e-45ac-9e25-ddc6fdfaef51,Shannon Craig,moorejohn@example.com,70,Kahramanmaraş,"7633 Tiffany Corner, Johnfort, UT 11728",2025-02-04,Toys,Action Figure,4,1372.91,5491.64,Credit Card
690c28f0-cddd-4f71-a549-12c6fa86078f,Nicole Dunn,kathryn33@example.net,20,Van,"38090 Mindy Shoal Apt. 707, South Donald, VT 12547",2025-03-08,Baby Products,Bottle Warmer,3,2221.09,6663.27,Debit Card
963be697-f5d8-4cf8-a932-838f1ff214b5,Brenda Larson,carrolllori@example.org,26,Rize,"0977 Renee Trace Apt. 683, West Katherine, NY 80520",2024-05-02,Home & Kitchen,Vacuum Cleaner,2,622.99,1245.98,Cash on Delivery
ada67f32-c661-467f-b509-ceda9b624aee,Peter Wheeler,brian38@example.org,60,Eskişehir,"74734 Ford Ridge Apt. 389, Thompsonside, MT 89531",2024-11-11,Pet Supplies,Dog Food,5,1501.54,7507.7,Credit Card
3ed4b9ed-e25c-4a7e-b40c-8520f54cd930,Dustin Montgomery,josephelliott@example.net,18,Elazığ,"06544 Derek Meadow Apt. 904, Port Christopher, TX 13026",2024-10-20,Office Supplies,Stapler,3,1909.93,5729.79,Bank Transfer
ecc2f661-e831-4dd0-8ec0-f363be9f9a9a,Megan Avila,eyang@example.net,40,Tunceli,"923 White Park, South Debraview, FL 85560",2024-05-22,Travel Accessories,Luggage,1,2740.01,2740.01,Bank Transfer
6edb834d-4102-4271-bbf9-12ff99ab165f,Shaun Ellis,nturner@example.com,32,Iğdır,"0382 Young View, South Corey, AK 36014",2024-04-27,Office Supplies,Pen Set,5,1448.81,7244.05,Debit Card
7ef1bf40-ebd1-415a-95e8-a4e88f0e8293,Joseph Hopkins,perezgregory@example.com,58,Gaziantep,"75877 Kelly Plaza Suite 326, Amyborough, ID 38583",2024-10-17,Pet Supplies,Dog Food,3,2796.1,8388.3,Debit Card
f4a8481b-3d8c-44f0-844d-531db0c485a4,Scott Phillips,melissa93@example.net,44,Kahramanmaraş,"164 Gwendolyn Plains, Emilyborough, NC 80859",2024-05-16,Pet Supplies,Dog Food,5,984.96,4924.8,Cash on Delivery
8a4de215-e352-4574-9d29-c0f543d47f84,Jose Reese,melissadaniel@example.org,63,Bilecik,"6275 Haynes Track Apt. 593, Proctorland, WV 55125",2024-07-03,Music,Microphone,2,2879.3,5758.6,Cash on Delivery
2e92db6a-160c-413a-8efd-161154179431,Rebekah Frank,garciadaniel@example.com,56,Ordu,"684 Solis Road Suite 522, New Alex, WY 90636",2024-04-08,Home & Kitchen,Vacuum Cleaner,4,1020.6,4082.4,Credit Card
2286ff50-7838-4d76-bccf-c73a58ede7ae,Jennifer Larsen,aaron86@example.org,47,Uşak,"702 Warren Trail Apt. 263, New Renee, IA 18416",2024-04-19,Travel Accessories,Neck Pillow,5,1129.17,5645.85,Bank Transfer
33e80fee-b1d4-4ca2-9df9-f9e223609ed6,Lauren Maxwell,bill34@example.com,43,Adana,"1644 Daniel Walk, Kellybury, AS 62120",2024-06-23,Grocery,Milk,5,1595.77,7978.85,Credit Card
227e6656-0113-4225-9145-bed2bb08aa29,Jordan Liu,brian16@example.com,44,Yalova,"456 Powell Shoals, South Josephmouth, PA 31151",2024-07-12,Travel Accessories,Neck Pillow,1,2888.36,2888.36,Credit Card
f21b1129-63af-4e0d-95e3-f8133796dc04,Mary Wallace,tiffanyroberts@example.com,67,Giresun,"Unit 6538 Box 1981, DPO AP 78513",2024-05-18,Toys,Puzzle,5,2896.63,14483.15,Bank Transfer
f9a8f482-6e33-4ed4-898e-865cb30381f7,Henry Mendez,adam34@example.net,57,Denizli,"612 Anita Spur Apt. 588, Brentville, NH 46833",2024-08-26,Baby Products,Pacifier,2,1976.1,3952.2,Credit Card
d86f28d4-0d43-464b-98c9-1e171699dc79,Alison Gilbert,pthomas@example.org,70,Bursa,"USNS Cooke, FPO AP 74526",2024-05-13,Beauty,Shampoo,2,2043.55,4087.1,PayPal
b7bcb1fa-375a-4b0f-adc4-a88e5d1cda24,Bryan Alexander,wendyramirez@example.net,66,Uşak,"02394 King Roads, Williamfort, WA 98998",2025-03-20,Automotive,Car Wax,2,448.85,897.7,Debit Card
03918bf0-b49e-400a-9950-b7e652b32f89,Angela Stewart,tcardenas@example.net,51,Muş,"55925 Patrick Dam Apt. 447, Maryside, MP 20119",2025-03-12,Jewelry,Bracelet,3,2786.15,8358.45,Cash on Delivery
2af0d84d-c18c-4c48-9a8c-ed2063312c3e,Christopher Flowers,brian12@example.com,30,Sivas,"PSC 6201, Box 3966, APO AA 78782",2024-04-26,Tools & Hardware,Hammer,3,64.08,192.24,Credit Card
2e81c72f-6908-44c0-ab66-9c34ed922c27,Christina Simmons,hrobertson@example.org,29,Gaziantep,"6039 Amanda Court, Farmerview, NJ 28349",2024-05-21,Tools & Hardware,Hammer,3,1934.86,5804.58,PayPal
610e04ec-8f14-427c-bfbe-96b7eb4a1f49,Todd Richard,walterslynn@example.com,28,Bitlis,"011 West Mountains Suite 850, East Cesarmouth, IN 67346",2024-11-14,Home & Kitchen,Toaster,1,2942.11,2942.11,Bank Transfer
b9de0155-025c-40a7-bab7-8e6e442c49d4,Karen Stone,gregory83@example.com,29,İstanbul,"66842 Dawn Walks, Heatherland, CT 26156",2024-10-15,Beauty,Foundation,3,2430.86,7292.58,Cash on Delivery
4ded253c-217b-463b-8eec-f9d70615f189,Bryan Williams,zacharystewart@example.net,23,Kırklareli,"Unit 6024 Box 4287, DPO AA 59595",2024-04-20,Clothing,T-shirt,4,109.34,437.36,PayPal
a5b2a9ec-0156-44b9-931b-3739f247b610,Ronald Lee,angela58@example.org,57,Batman,"5025 Molina Trace, Karenfurt, WY 88250",2024-11-14,Jewelry,Necklace,3,779.02,2337.06,Credit Card
d69d8c00-518d-4e4b-9130-cb7489eba0f7,Dawn Chapman,matthewslogan@example.org,66,Uşak,"043 Anna Mill Apt. 046, Katherineshire, WV 99904",2024-08-24,Tools & Hardware,Wrench Set,2,2131.71,4263.42,Debit Card
dad4f298-c63f-4575-926d-85c79e7d8815,William Ho,johnnelson@example.net,39,Iğdır,"3029 Moore Hollow Apt. 253, New Brianside, MN 15225",2025-02-14,Music,Drumsticks,2,910.26,1820.52,Credit Card
a470e278-da7e-48cc-ba9c-985e6a15cb52,Natasha Brennan,wbaker@example.com,29,Manisa,"7054 Michele Ville Apt. 030, Chambersborough, OR 38702",2024-08-17,Toys,Action Figure,2,2390.49,4780.98,PayPal
5a171783-8ccf-431b-b3ca-6e359f17a377,Melody Stanton,njackson@example.org,23,Kars,"55791 Campbell Meadows, East April, VI 89070",2024-10-04,Baby Products,Baby Diapers,4,634.35,2537.4,PayPal
7b3096a6-afcc-4a12-819a-260d787457ac,Rebecca Flores,larry39@example.net,29,Bursa,"7006 James Park Suite 733, Ryantown, NJ 54239",2024-09-14,Clothing,Jeans,5,864.01,4320.05,Cash on Delivery
8a8c1690-7a88-4623-876b-a9838b862fcb,Joshua Ross,latoyamason@example.org,67,Ankara,"773 Elizabeth Forge Suite 256, Amytown, NE 92927",2024-06-12,Gardening,Plant Pot,1,773.02,773.02,Credit Card
109422ab-b1a9-4656-96e2-1dac89964230,Alicia Bush,garciakimberly@example.com,68,Çanakkale,"1883 Marc Gardens Apt. 507, Port Kennethside, VI 14120",2024-05-30,Toys,Action Figure,3,1417.0,4251.0,Cash on Delivery
6c9facb5-cbd4-488e-9658-661191bd2069,Wendy Johnson,xwilson@example.com,24,Aydın,"8665 Anderson Roads, South Christina, NY 44310",2024-07-10,Books,Biography,5,473.15,2365.75,Debit Card
df72643b-42d7-4fbb-bb8e-dff2a593c836,Heather Cole,popemichael@example.net,48,Bartın,"7536 Trevor Garden, West Josephshire, DE 18369",2024-09-20,Electronics,Camera,1,1924.45,1924.45,Cash on Delivery
c11da502-0616-48e6-a0be-f7ede1a51b39,Robert Mosley,davischristopher@example.com,53,Şanlıurfa,"5719 Joshua Gateway Apt. 280, Castromouth, ID 39791",2024-06-21,Beauty,Face Mask,5,204.04,1020.2,Bank Transfer
ca37d390-684f-4ee5-93d3-3ffe8946668d,Michelle Pham,bradleylyons@example.com,34,Çanakkale,"0903 Steven Junction, Derrickfurt, MD 23105",2025-02-07,Beauty,Lipstick,3,1872.1,5616.3,Debit Card
4b06b882-92a8-4ee9-ba91-b137bd0e1b47,Steven Griffin,debrawilliams@example.net,23,Burdur,"3635 Lee Crossing, West Jane, ND 57471",2024-07-15,Footwear,Boots,4,2550.0,10200.0,Cash on Delivery
575fa96c-60d0-4751-a90b-d5a0b17beb20,Michael Hill,gardnershane@example.org,64,Ankara,"99123 Chapman Skyway Suite 490, Gilberthaven, OH 77077",2024-09-20,Furniture,Bed Frame,4,2678.06,10712.24,PayPal
941e0da4-6ac1-4845-9469-ae6544b90340,Kimberly Griffin,lparker@example.net,33,Adana,"568 Phillip Track Apt. 976, Schroederberg, IL 91187",2024-04-22,Clothing,Sweater,1,1832.82,1832.82,PayPal
458afcff-070f-494d-81f3-bcfea225ae40,Christopher Robertson,roger18@example.org,28,Gümüşhane,"213 Watson Trail, Kennethland, OR 22929",2024-09-17,Gardening,Fertilizer,5,1708.48,8542.4,Cash on Delivery
3de109c3-5383-4c45-9266-02bf55ad1f4d,Christopher Williams,michaelgonzalez@example.net,18,Samsun,"9835 Martinez Spurs, Michaelside, MT 78335",2024-11-27,Sports,Basketball,4,1772.8,7091.2,Bank Transfer
17ed1dcc-3b6e-4fbb-a1e3-bc4175c504ed,Ruth Clark,wchang@example.com,61,Osmaniye,"822 Michelle Bridge, Port Kristina, MO 94666",2024-07-29,Music,Microphone,3,1421.9,4265.7,PayPal
3788f0db-899f-4eed-a33c-ca2a4825554c,Rita Rodriguez,william56@example.org,52,Kütahya,"5292 Lee Way Apt. 852, Michaelbury, RI 99032",2024-05-14,Furniture,Coffee Table,3,374.49,1123.47,Debit Card
82e59910-0ebf-4450-92bc-35493ee3a4ad,Nancy Nash,paul69@example.net,24,Adana,"560 White Point, Port Andrea, IL 36660",2024-12-15,Books,Science Book,5,1342.68,6713.4,Debit Card
5a5b5a65-dda9-4ae4-8235-3cbfc8096410,Austin Carter,brittany41@example.org,41,Şanlıurfa,"02904 Larry Villages Suite 131, Lake Williamton, SD 08064",2024-11-09,Health,Hand Sanitizer,2,2165.37,4330.74,Debit Card
3c8f20d4-8287-4723-8a61-3c26f4f5fb6f,Alexandra Mason,mdiaz@example.net,40,Adana,"90254 Jefferson Inlet, Sarahfurt, PW 28663",2024-12-09,Toys,Puzzle,3,723.46,2170.38,Debit Card
62ceecad-ef77-475a-888b-097ec226e2aa,Diana Silva,davidsonjason@example.net,25,Niğde,"46062 Jones Light, Aliciaton, AK 23303",2025-03-05,Sports,Yoga Mat,5,1749.37,8746.85,Credit Card
4bbe11d3-7632-40ca-8aea-dc21696cd330,Mary Decker,steven77@example.org,42,Artvin,"1166 Alyssa Fork, North Joshuabury, SC 90596",2024-04-13,Baby Products,Pacifier,1,1397.42,1397.42,Bank Transfer
87b847a9-5d99-4848-8b6c-fdf8c1d8f608,Mr. William Nolan,jeffreyscott@example.net,26,Eskişehir,"5473 Lindsay Bypass Apt. 631, Brittneyview, NV 00590",2024-11-06,Automotive,Car Wax,4,1204.05,4816.2,Credit Card
665c1faf-00a1-4fdc-98fe-c7dbbc343611,Sherry Hobbs,alexishernandez@example.org,40,Antalya,"29654 Alexandria Road, Jonathanburgh, OK 28621",2024-11-22,Travel Accessories,Luggage,1,1728.66,1728.66,Credit Card
a8e89a97-c073-4770-b136-512a9168064a,Jenna Kirk,xguerrero@example.com,46,Van,"969 Robert Drives Suite 234, North Donna, NJ 17102",2024-09-10,Books,Science Book,4,1976.58,7906.32,Credit Card
31f06119-51e4-4c56-b2db-f4b4b58c4747,Sherri Dudley,dkoch@example.com,65,İstanbul,"157 Craig Club Suite 169, Whitefurt, NM 35873",2024-06-13,Clothing,Jacket,2,1740.36,3480.72,Credit Card
29e836c7-40a8-4618-87d7-56abb5da0d9c,Carmen Hoffman,williampatel@example.org,46,Kırıkkale,"USNV Lozano, FPO AA 96156",2024-09-24,Office Supplies,Stapler,3,2755.46,8266.38,Credit Card
1b170737-a4d2-4374-8da7-ce42f0c04196,Dominique Walker,lopezjoseph@example.com,48,Sivas,"60176 Wendy Crescent Suite 519, North Laura, IA 32780",2024-09-29,Automotive,Air Freshener,5,2937.84,14689.2,Cash on Delivery
7465949b-0422-4768-ade8-2452dd95e39f,Fred Solis,adambuchanan@example.org,31,Ankara,"PSC 5801, Box 1236, APO AA 38315",2024-04-22,Footwear,Sneakers,2,417.94,835.88,Debit Card
0c7375c9-68cd-4fa0-b45e-08565830160c,Michele Higgins,hpennington@example.net,65,Iğdır,"8511 Valerie Loop, Roseside, OR 96378",2024-09-03,Home & Kitchen,Blender,3,796.72,2390.16,Debit Card
0e55703c-13f0-4429-a2e4-8bac02142769,Ellen Koch,jennifer78@example.com,56,Gümüşhane,"742 Thomas Curve Suite 693, Christensenbury, CT 74035",2024-09-18,Music,Microphone,4,1951.04,7804.16,Cash on Delivery
09dba434-0b0a-4435-b316-0aa7422e3a6c,Kevin May,susanolson@example.org,64,Muğla,"528 Rachel Bypass, Edwardhaven, NC 28584",2025-01-17,Sports,Basketball,1,85.87,85.87,Cash on Delivery
2372f450-c650-434e-bf88-6718db8269e3,Michael Reynolds,robin26@example.net,20,Kars,"66297 Michael Track, North Gracetown, OR 31737",2024-08-02,Office Supplies,Notebook,5,1185.37,5926.85,Credit Card
236373e9-28fe-4bf5-a18f-51dd35ac8d53,Daniel Quinn,kirstenjones@example.org,61,Tekirdağ,"78143 Joseph Route, Port Jocelynview, KY 21893",2024-06-29,Toys,Action Figure,1,2061.89,2061.89,Bank Transfer
5440bad2-41c0-4b5a-8085-3fde183532cb,Mary Rodriguez,wesleyrandolph@example.com,18,Düzce,"88613 Caleb Inlet, Port Melissaton, OK 27726",2024-09-23,Jewelry,Bracelet,5,2003.46,10017.3,PayPal
49d178e3-4af6-4b4c-9784-fc6d83a5394b,Steven Campbell,steventaylor@example.net,22,Mardin,"898 Drew Mews Apt. 470, South Josephmouth, MH 05573",2024-04-23,Automotive,Tire Cleaner,5,1946.4,9732.0,Bank Transfer
